flight_no,date_and_time_utc,version_booster,launch_site,payload,payload_mass,orbit,customer,launch_outcome,booster_landing,date_parsable,year,month,day,hour,rocket_type,is_future,days_since_last_launch,is_starlink,booster_reuse_count,launch_site_encoded,payload_mass_category,is_crew_mission,orbit_type_encoded,is_night_launch,cumulative_launch_count,customer_type,launch_success_rate_rolling,booster_landing_success_rate,latitude,longitude
462,4/20/2025 12:29,F9B5B1082‑12,"Vandenberg,Slc‑4E",Nrol-145(22Starshieldsatellites),16300,Leo,Nro,Success,Success,TRUE,2025,4,20,12,Falcon 9,FALSE,6.353472,FALSE,0,V_SLC4E,Heavy,FALSE,Low_Earth,TRUE,267,Government,1,1,34.632,-120.6108
463,4/21/2025 8:15,F9B5B1092‑3,"Kennedy,Lc‑39A",Spacex Crs-32(Cargo Dragon C209.5),3021,Leo(Iss),Nasa(Crs),Success,Success,TRUE,2025,4,21,8,Falcon 9,FALSE,0.82361114,FALSE,0,K_LC39A,Light,FALSE,Low_Earth,TRUE,268,Government,1,1,28.6082,-80.6041
464,4/22/2025 0:48,F9B5B1090‑3,"Cape Canaveral,Slc‑40","Bandwagon-3(425Sat-3,Tomorrow-S7, Pheonix)",16300,Leo,Republic Of Korea Armed Forcestomorrow.Ioatmos Space Cargo,Success,Success,TRUE,2025,4,22,0,Falcon 9,FALSE,0.68958336,FALSE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,269,Commercial,1,1,28.562,-80.5772
465,4/25/2025 1:52,F9B5B1069‑23,"Cape Canaveral,Slc‑40",Starlink:Group 6-74,16100,Leo,Spacex,Success,Success,TRUE,2025,4,25,1,Falcon 9,FALSE,3.0444446,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,270,Internal,1,1,28.562,-80.5772
466,4/28/2025 2:09,F9B5B1077‑20,"Cape Canaveral,Slc‑40",Starlink:Group 12-23,17100,Leo,Spacex,Success,Success,TRUE,2025,4,28,2,Falcon 9,FALSE,3.0118055,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,271,Internal,1,1,28.562,-80.5772
467,4/28/2025 20:42,F9B5B1063‑25,"Vandenberg,Slc‑4E",Starlink:Group 11-9,15500,Leo,Spacex,Success,Success,TRUE,2025,4,28,20,Falcon 9,FALSE,0.7729167,TRUE,0,V_SLC4E,Heavy,FALSE,Low_Earth,FALSE,272,Internal,1,1,34.632,-120.6108
468,4/29/2025 2:34,F9B5B1094‑1,"Kennedy,Lc‑39A",Starlink:Group 12-10,17100,Leo,Spacex,Success,Success,TRUE,2025,4,29,2,Falcon 9,FALSE,0.24444444,TRUE,0,K_LC39A,Heavy,FALSE,Low_Earth,TRUE,273,Internal,1,1,28.6082,-80.6041
469,5/2/2025 1:51,F9B5B1080‑18,"Cape Canaveral,Slc‑40",Starlink:Group 6-75,16100,Leo,Spacex,Success,Success,TRUE,2025,5,2,1,Falcon 9,FALSE,2.9701388,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,274,Internal,1,1,28.562,-80.5772
470,5/4/2025 8:54,F9B5B1078‑20,"Kennedy,Lc‑39A",Starlink:Group 6-84,16675,Leo,Spacex,Success,Success,TRUE,2025,5,4,8,Falcon 9,FALSE,2.29375,TRUE,0,K_LC39A,Heavy,FALSE,Low_Earth,TRUE,275,Internal,1,1,28.6082,-80.6041
471,5/7/2025 1:17,F9B5B1085‑7,"Cape Canaveral,Slc‑40",Starlink:Group 6-93,16100,Leo,Spacex,Success,Success,TRUE,2025,5,7,1,Falcon 9,FALSE,2.682639,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,276,Internal,1,1,28.562,-80.5772
472,5/10/2025 0:19,F9B5B1081‑14,"Vandenberg,Slc‑4E",Starlink:Group 15-3,14950,Leo,Spacex,Success,Success,TRUE,2025,5,10,0,Falcon 9,FALSE,2.9597223,TRUE,0,V_SLC4E,Medium,FALSE,Low_Earth,FALSE,277,Internal,1,1,34.632,-120.6108
473,5/10/2025 6:28,F9B5B1083‑11,"Cape Canaveral,Slc‑40",Starlink:Group 6-91,16100,Leo,Spacex,Success,Success,TRUE,2025,5,10,6,Falcon 9,FALSE,0.25625,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,278,Internal,1,1,28.562,-80.5772
474,5/13/2025 1:15,F9B5B1088‑6,"Vandenberg,Slc‑4E",Starlink:Group 15-4,14950,Leo,Spacex,Success,Success,TRUE,2025,5,13,1,Falcon 9,FALSE,2.7826388,TRUE,0,V_SLC4E,Medium,FALSE,Low_Earth,TRUE,279,Internal,1,1,34.632,-120.6108
475,5/13/2025 5:02,F9B5B1067‑28,"Kennedy,Lc‑39A",Starlink:Group 6-83,16100,Leo,Spacex,Success,Success,TRUE,2025,5,13,5,Falcon 9,FALSE,0.15763889,TRUE,0,K_LC39A,Heavy,FALSE,Low_Earth,TRUE,280,Internal,1,1,28.6082,-80.6041
476,5/14/2025 16:38,F9B5B1090‑4,"Cape Canaveral,Slc‑40",Starlink:Group 6-67,16100,Leo,Spacex,Success,Success,TRUE,2025,5,14,16,Falcon 9,FALSE,1.4833333,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,FALSE,281,Internal,1,1,28.562,-80.5772
477,5/16/2025 13:43,F9B5B1093‑2,"Vandenberg,Slc‑4E",Starlink:Group 15-5,14950,Leo,Spacex,Success,Success,TRUE,2025,5,16,13,Falcon 9,FALSE,1.8784722,TRUE,0,V_SLC4E,Medium,FALSE,Low_Earth,FALSE,282,Internal,1,1,34.632,-120.6108
478,5/21/2025 3:19,F9B5B1095‑1,"Cape Canaveral,Slc‑40",Starlink:Group 12-15,17100,Leo,Spacex,Success,Success,TRUE,2025,5,21,3,Falcon 9,FALSE,4.5666666,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,TRUE,283,Internal,1,1,28.562,-80.5772
479,5/23/2025 22:32,F9B5B1075‑18,"Vandenberg,Slc‑4E",Starlink:Group 11-16,15500,Leo,Spacex,Success,Success,TRUE,2025,5,23,22,Falcon 9,FALSE,2.8006945,TRUE,0,V_SLC4E,Heavy,FALSE,Low_Earth,FALSE,284,Internal,1,1,34.632,-120.6108
480,5/24/2025 17:19,F9B5B1069‑24,"Cape Canaveral,Slc‑40",Starlink:Group 12-22,17100,Leo,Spacex,Success,Success,TRUE,2025,5,24,17,Falcon 9,FALSE,0.7826389,TRUE,0,CC_SLC40,Heavy,FALSE,Low_Earth,FALSE,285,Internal,1,1,28.562,-80.5772
481,5/27/2025 16:57,F9B5B1082‑13,"Vandenberg,Slc‑4E",Starlink:Group 17-1,17500,Sso,Spacex,Success,Success,TRUE,2025,5,27,16,Falcon 9,FALSE,2.9847221,TRUE,0,V_SLC4E,Heavy,FALSE,Low_Earth,FALSE,286,Internal,1,1,34.632,-120.6108
482,5/28/2025 13:30,F9B5B1080‑19,"Kennedy,Lc‑39A",Starlink:Group 10-32,15500,Leo,Spacex,Success,Success,TRUE,2025,5,28,13,Falcon 9,FALSE,0.85625,TRUE,0,K_LC39A,Heavy,FALSE,Low_Earth,FALSE,287,Internal,1,1,28.6082,-80.6041
483,5/30/2025 17:37,F9B5B1092‑4,"Cape Canaveral,Slc‑40",Gps Iii-8,4350,Meo,Ussf,Success,Success,TRUE,2025,5,30,17,Falcon 9,FALSE,2.1715279,FALSE,0,CC_SLC40,Light,FALSE,Medium_Earth,FALSE,288,Government,1,1,28.562,-80.5772
